repo_path,raw_url,video_name,subject_id,subject_num,skill_label,skill_binary,stroke_type,repeat_id,action_folder,modality_dir,valid_flag,parse_note,blob_sha,blob_size_bytes
VIDEO_RGB/backhand/p29_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p29_backhand_s2.avi,p29_backhand_s2.avi,p29,29,beginner,0,backhand,2,backhand,VIDEO_RGB,1,,759909195ab25385c5951ff9ec233facb6e7fb7c,2117502
VIDEO_RGB/backhand/p29_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p29_backhand_s3.avi,p29_backhand_s3.avi,p29,29,beginner,0,backhand,3,backhand,VIDEO_RGB,1,,b14840d18863455521881c98793b365c3fcc1e14,2247192
VIDEO_RGB/backhand/p30_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p30_backhand_s1.avi,p30_backhand_s1.avi,p30,30,beginner,0,backhand,1,backhand,VIDEO_RGB,1,,8393045c2b7564ef95a3c796c525ef930c43adaf,2453606
VIDEO_RGB/backhand/p30_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p30_backhand_s2.avi,p30_backhand_s2.avi,p30,30,beginner,0,backhand,2,backhand,VIDEO_RGB,1,,c45e82bace6d5edc18534bf7aa615ef8a2424c84,2502144
VIDEO_RGB/backhand/p30_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p30_backhand_s3.avi,p30_backhand_s3.avi,p30,30,beginner,0,backhand,3,backhand,VIDEO_RGB,1,,97601981a3e9daffa4b8bbc57b192e6ef4c6a154,2785128
VIDEO_RGB/backhand/p31_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p31_backhand_s1.avi,p31_backhand_s1.avi,p31,31,beginner,0,backhand,1,backhand,VIDEO_RGB,1,,5606cca5894dbb699e2ac0ddbe4c3c41cf67f3c0,1639060
VIDEO_RGB/backhand/p31_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p31_backhand_s2.avi,p31_backhand_s2.avi,p31,31,beginner,0,backhand,2,backhand,VIDEO_RGB,1,,74aa0c2f7f3ffc25350f35aea3a04de1ac086036,1795944
VIDEO_RGB/backhand/p31_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p31_backhand_s3.avi,p31_backhand_s3.avi,p31,31,beginner,0,backhand,3,backhand,VIDEO_RGB,1,,e3142d69babc301c5d1ff46093a30bb06660a3b4,2160554
VIDEO_RGB/backhand/p32_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p32_backhand_s1.avi,p32_backhand_s1.avi,p32,32,expert,1,backhand,1,backhand,VIDEO_RGB,1,,404e55e2daf7252064867fb13301c7832b2ca35b,651084
VIDEO_RGB/backhand/p32_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p32_backhand_s2.avi,p32_backhand_s2.avi,p32,32,expert,1,backhand,2,backhand,VIDEO_RGB,1,,2a27ceccfff2fca17eb6014407c45fde898e5de3,655144
VIDEO_RGB/backhand/p32_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p32_backhand_s3.avi,p32_backhand_s3.avi,p32,32,expert,1,backhand,3,backhand,VIDEO_RGB,1,,8500618ac58a7630c2d6dc5fdb56a510d88af7c3,766762
VIDEO_RGB/backhand/p33_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p33_backhand_s1.avi,p33_backhand_s1.avi,p33,33,expert,1,backhand,1,backhand,VIDEO_RGB,1,,ea1386682003bbd232cd54bdbe4044f7059eff39,1139956
VIDEO_RGB/backhand/p33_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p33_backhand_s2.avi,p33_backhand_s2.avi,p33,33,expert,1,backhand,2,backhand,VIDEO_RGB,1,,e74b77ccd993e4d27ffcf166902bc5bee94c75fa,960786
VIDEO_RGB/backhand/p33_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p33_backhand_s3.avi,p33_backhand_s3.avi,p33,33,expert,1,backhand,3,backhand,VIDEO_RGB,1,,90866d0c2307836f8520e7767e9c9b5717a42111,1218008
VIDEO_RGB/backhand/p34_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p34_backhand_s1.avi,p34_backhand_s1.avi,p34,34,expert,1,backhand,1,backhand,VIDEO_RGB,1,,3b75e5b18ebf2163f027648c54997348bc0d80be,1583606
VIDEO_RGB/backhand/p34_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p34_backhand_s2.avi,p34_backhand_s2.avi,p34,34,expert,1,backhand,2,backhand,VIDEO_RGB,1,,b9afb37e6656f3cd9348113cf4a4e453e41b15de,1385882
VIDEO_RGB/backhand/p34_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p34_backhand_s3.avi,p34_backhand_s3.avi,p34,34,expert,1,backhand,3,backhand,VIDEO_RGB,1,,78e94972b9e6d0693977526137a4d2b807b110a5,1581272
VIDEO_RGB/backhand/p35_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p35_backhand_s1.avi,p35_backhand_s1.avi,p35,35,expert,1,backhand,1,backhand,VIDEO_RGB,1,,968a0af8da2579539a99bc81b1888db11d63ddb0,1368486
VIDEO_RGB/backhand/p35_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p35_backhand_s2.avi,p35_backhand_s2.avi,p35,35,expert,1,backhand,2,backhand,VIDEO_RGB,1,,c01a8c66dcdc7821f700ac691648e85943994cf1,1107996
VIDEO_RGB/backhand/p35_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p35_backhand_s3.avi,p35_backhand_s3.avi,p35,35,expert,1,backhand,3,backhand,VIDEO_RGB,1,,06110c9b16568fb93db5f7dbb46db92aa98b0088,1540558
VIDEO_RGB/backhand/p36_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p36_backhand_s1.avi,p36_backhand_s1.avi,p36,36,expert,1,backhand,1,backhand,VIDEO_RGB,1,,d89198a2c95a30af8dd3c613d650cb33cac7e77b,1432896
VIDEO_RGB/backhand/p36_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p36_backhand_s2.avi,p36_backhand_s2.avi,p36,36,expert,1,backhand,2,backhand,VIDEO_RGB,1,,f879b18086e636485cafc04f6421a32a56126a7f,1327850
VIDEO_RGB/backhand/p36_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p36_backhand_s3.avi,p36_backhand_s3.avi,p36,36,expert,1,backhand,3,backhand,VIDEO_RGB,1,,263e4a14a7f30d77f9a9ef514aa4639b86b587f3,1315262
VIDEO_RGB/backhand/p37_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p37_backhand_s1.avi,p37_backhand_s1.avi,p37,37,expert,1,backhand,1,backhand,VIDEO_RGB,1,,b0f933044f5cd9f3752a6528b1dfb5aba07b2549,1893798
VIDEO_RGB/backhand/p37_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p37_backhand_s2.avi,p37_backhand_s2.avi,p37,37,expert,1,backhand,2,backhand,VIDEO_RGB,1,,3f619b1d0beec12d80950699063a72e30f17ccf0,1616968
VIDEO_RGB/backhand/p37_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p37_backhand_s3.avi,p37_backhand_s3.avi,p37,37,expert,1,backhand,3,backhand,VIDEO_RGB,1,,e9800274d1eab8ac285b13e520f8a1dda5b18d21,1580736
VIDEO_RGB/backhand/p38_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p38_backhand_s1.avi,p38_backhand_s1.avi,p38,38,expert,1,backhand,1,backhand,VIDEO_RGB,1,,1b1354c682f038fb2e39ebbf53d47376e79f60ae,1698332
VIDEO_RGB/backhand/p38_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p38_backhand_s2.avi,p38_backhand_s2.avi,p38,38,expert,1,backhand,2,backhand,VIDEO_RGB,1,,620f88d6e423121395ea9edd7615390bd697d5f5,1732902
VIDEO_RGB/backhand/p38_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p38_backhand_s3.avi,p38_backhand_s3.avi,p38,38,expert,1,backhand,3,backhand,VIDEO_RGB,1,,66b80e45d5bbdc980367d05e52c0016e40d98631,1797432
VIDEO_RGB/backhand/p39_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p39_backhand_s1.avi,p39_backhand_s1.avi,p39,39,expert,1,backhand,1,backhand,VIDEO_RGB,1,,d0960a56891da89db8650ae6c07d3ec87f32c656,1305828
VIDEO_RGB/backhand/p39_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p39_backhand_s2.avi,p39_backhand_s2.avi,p39,39,expert,1,backhand,2,backhand,VIDEO_RGB,1,,0b2d64f5971ece57232665834f2dfb2c1945d27f,1577496
VIDEO_RGB/backhand/p39_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p39_backhand_s3.avi,p39_backhand_s3.avi,p39,39,expert,1,backhand,3,backhand,VIDEO_RGB,1,,7984761b2ccc7fa2e433ff03ea68cd5d0198c858,1908624
VIDEO_RGB/backhand/p40_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p40_backhand_s1.avi,p40_backhand_s1.avi,p40,40,expert,1,backhand,1,backhand,VIDEO_RGB,1,,d93c7924f64075ac63ea5dd65d0aceada686de40,1666654
VIDEO_RGB/backhand/p40_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p40_backhand_s2.avi,p40_backhand_s2.avi,p40,40,expert,1,backhand,2,backhand,VIDEO_RGB,1,,808f9e86db28ce98db8d8dfbd17fac5849bdf468,1448956
VIDEO_RGB/backhand/p40_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p40_backhand_s3.avi,p40_backhand_s3.avi,p40,40,expert,1,backhand,3,backhand,VIDEO_RGB,1,,7dcabf551429655f87252e39b8b17f39e6c26197,1474890
VIDEO_RGB/backhand/p41_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p41_backhand_s1.avi,p41_backhand_s1.avi,p41,41,expert,1,backhand,1,backhand,VIDEO_RGB,1,,c6bb6c6d813ee87e2ab0aba9078c8c87e2fa3251,1705932
VIDEO_RGB/backhand/p41_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p41_backhand_s2.avi,p41_backhand_s2.avi,p41,41,expert,1,backhand,2,backhand,VIDEO_RGB,1,,d3cadf6b80e173ecc019e3a590d9a76116639942,1490290
VIDEO_RGB/backhand/p41_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p41_backhand_s3.avi,p41_backhand_s3.avi,p41,41,expert,1,backhand,3,backhand,VIDEO_RGB,1,,5fe766c730122da400e992f9256fa3a56a69f3e2,1414100
VIDEO_RGB/backhand/p42_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p42_backhand_s1.avi,p42_backhand_s1.avi,p42,42,expert,1,backhand,1,backhand,VIDEO_RGB,1,,416ed62cda2e7ea8f4d724ae3e1785c607fcf747,1511310
VIDEO_RGB/backhand/p42_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p42_backhand_s2.avi,p42_backhand_s2.avi,p42,42,expert,1,backhand,2,backhand,VIDEO_RGB,1,,86775f7a8c38055624881e55ad71c6128a20b66f,1820262
VIDEO_RGB/backhand/p42_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p42_backhand_s3.avi,p42_backhand_s3.avi,p42,42,expert,1,backhand,3,backhand,VIDEO_RGB,1,,b09c1fc156d63e65420164eeed987a3d4915321a,2316100
VIDEO_RGB/backhand/p43_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p43_backhand_s1.avi,p43_backhand_s1.avi,p43,43,expert,1,backhand,1,backhand,VIDEO_RGB,1,,fcd116b62c5e08770e7faf751e2f8b11e9c7b3e3,1999578
VIDEO_RGB/backhand/p43_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p43_backhand_s2.avi,p43_backhand_s2.avi,p43,43,expert,1,backhand,2,backhand,VIDEO_RGB,1,,aaa76c2581056e57343ed649510d7972c758ae8e,2167818
VIDEO_RGB/backhand/p43_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p43_backhand_s3.avi,p43_backhand_s3.avi,p43,43,expert,1,backhand,3,backhand,VIDEO_RGB,1,,3315724065407b497b3cdfb4f003a154fd43165d,2086936
VIDEO_RGB/backhand/p44_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p44_backhand_s1.avi,p44_backhand_s1.avi,p44,44,expert,1,backhand,1,backhand,VIDEO_RGB,1,,dbad2c7c23a019570f0c1815673c4b1bd8c432b2,1883738
VIDEO_RGB/backhand/p44_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p44_backhand_s2.avi,p44_backhand_s2.avi,p44,44,expert,1,backhand,2,backhand,VIDEO_RGB,1,,4e2a11359422e4c319359b4ecf9bd9d9a3bdcba5,2061120
VIDEO_RGB/backhand/p44_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p44_backhand_s3.avi,p44_backhand_s3.avi,p44,44,expert,1,backhand,3,backhand,VIDEO_RGB,1,,070ce439e01207105ca4f4fd16d3f4540a9fbff3,2176182
VIDEO_RGB/backhand/p45_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p45_backhand_s1.avi,p45_backhand_s1.avi,p45,45,expert,1,backhand,1,backhand,VIDEO_RGB,1,,12545f6e22af27d50002d4c7357914fcca55b345,1569036
VIDEO_RGB/backhand/p45_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p45_backhand_s2.avi,p45_backhand_s2.avi,p45,45,expert,1,backhand,2,backhand,VIDEO_RGB,1,,5269a865884c92f341ce0984060eb50a69cd9acf,1177216
VIDEO_RGB/backhand/p45_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p45_backhand_s3.avi,p45_backhand_s3.avi,p45,45,expert,1,backhand,3,backhand,VIDEO_RGB,1,,7d53e740c3e8ba0140bc1785870a53eaea3d53df,1437280
VIDEO_RGB/backhand/p46_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p46_backhand_s1.avi,p46_backhand_s1.avi,p46,46,expert,1,backhand,1,backhand,VIDEO_RGB,1,,10e2a78eb2153465c7fb5d1f90026b1a39487e23,1690002
VIDEO_RGB/backhand/p46_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p46_backhand_s2.avi,p46_backhand_s2.avi,p46,46,expert,1,backhand,2,backhand,VIDEO_RGB,1,,f4d66c6b14de83075ab7f75115c37879571955da,1706464
VIDEO_RGB/backhand/p46_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p46_backhand_s3.avi,p46_backhand_s3.avi,p46,46,expert,1,backhand,3,backhand,VIDEO_RGB,1,,06573c3a09c74c0376237db6cef4867ae36f3343,1737028
VIDEO_RGB/backhand/p47_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p47_backhand_s1.avi,p47_backhand_s1.avi,p47,47,expert,1,backhand,1,backhand,VIDEO_RGB,1,,0d232e05a2b05eab33987d55d10cab01bd2307a9,3095222
VIDEO_RGB/backhand/p47_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p47_backhand_s2.avi,p47_backhand_s2.avi,p47,47,expert,1,backhand,2,backhand,VIDEO_RGB,1,,263798414426761c206ed1834742f7d0aec4c809,2603346
VIDEO_RGB/backhand/p47_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p47_backhand_s3.avi,p47_backhand_s3.avi,p47,47,expert,1,backhand,3,backhand,VIDEO_RGB,1,,263798414426761c206ed1834742f7d0aec4c809,2603346
VIDEO_RGB/backhand/p48_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p48_backhand_s1.avi,p48_backhand_s1.avi,p48,48,expert,1,backhand,1,backhand,VIDEO_RGB,1,,bb5c7c0112bf02d20205e1e93abdfc7dba563769,2783426
VIDEO_RGB/backhand/p48_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p48_backhand_s2.avi,p48_backhand_s2.avi,p48,48,expert,1,backhand,2,backhand,VIDEO_RGB,1,,26a2dd0d49853b843f8c6b3520ceca2350d3a876,2189594
VIDEO_RGB/backhand/p48_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p48_backhand_s3.avi,p48_backhand_s3.avi,p48,48,expert,1,backhand,3,backhand,VIDEO_RGB,1,,060709486de04f12e0e2b1020e0b7230b7a7ffc3,2995960
VIDEO_RGB/backhand/p49_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p49_backhand_s1.avi,p49_backhand_s1.avi,p49,49,expert,1,backhand,1,backhand,VIDEO_RGB,1,,efc56429305a4e877c9fb479521239149f3648cf,3538488
VIDEO_RGB/backhand/p49_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p49_backhand_s2.avi,p49_backhand_s2.avi,p49,49,expert,1,backhand,2,backhand,VIDEO_RGB,1,,66be5db42db325d02cb8eb779cf5353bf97b77dc,2815042
VIDEO_RGB/backhand/p49_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p49_backhand_s3.avi,p49_backhand_s3.avi,p49,49,expert,1,backhand,3,backhand,VIDEO_RGB,1,,257d9777361ff86a017a4bc0a83f839e371c8338,2032072
VIDEO_RGB/backhand/p50_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p50_backhand_s1.avi,p50_backhand_s1.avi,p50,50,expert,1,backhand,1,backhand,VIDEO_RGB,1,,c47aff1b217b40a2d448c226b12055b3a263346f,3482778
VIDEO_RGB/backhand/p50_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p50_backhand_s2.avi,p50_backhand_s2.avi,p50,50,expert,1,backhand,2,backhand,VIDEO_RGB,1,,228b48966828255aff63e7dc046366f601d43abc,3364874
VIDEO_RGB/backhand/p50_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p50_backhand_s3.avi,p50_backhand_s3.avi,p50,50,expert,1,backhand,3,backhand,VIDEO_RGB,1,,f26054679d42582f2485f5c041291bbea0240afa,3522914
VIDEO_RGB/backhand/p51_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p51_backhand_s1.avi,p51_backhand_s1.avi,p51,51,expert,1,backhand,1,backhand,VIDEO_RGB,1,,84f45525f3602542a2adfe763a34a982149b8191,4762442
VIDEO_RGB/backhand/p51_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p51_backhand_s2.avi,p51_backhand_s2.avi,p51,51,expert,1,backhand,2,backhand,VIDEO_RGB,1,,ae71bba2d37cabb7b61e04d6f9ce1eedca615c6d,4534724
VIDEO_RGB/backhand/p51_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p51_backhand_s3.avi,p51_backhand_s3.avi,p51,51,expert,1,backhand,3,backhand,VIDEO_RGB,1,,020062d284f3a3f9a8be90854a95d0de9332422e,4784224
VIDEO_RGB/backhand/p52_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p52_backhand_s1.avi,p52_backhand_s1.avi,p52,52,expert,1,backhand,1,backhand,VIDEO_RGB,1,,df1831153f398cf82d47bb6408bfd9ebf759ef8e,1831224
VIDEO_RGB/backhand/p52_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p52_backhand_s2.avi,p52_backhand_s2.avi,p52,52,expert,1,backhand,2,backhand,VIDEO_RGB,1,,b60b81e5cbdbc40cb877a0f16cdbc4ebe01a416c,2312774
VIDEO_RGB/backhand/p52_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p52_backhand_s3.avi,p52_backhand_s3.avi,p52,52,expert,1,backhand,3,backhand,VIDEO_RGB,1,,8a74a556b148f5fb52f0fb1d177c63fb0ccd4269,2345656
VIDEO_RGB/backhand/p53_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p53_backhand_s1.avi,p53_backhand_s1.avi,p53,53,expert,1,backhand,1,backhand,VIDEO_RGB,1,,8c5f5de11d859404d3e01447c272b14cab5cc45a,3404886
VIDEO_RGB/backhand/p53_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p53_backhand_s2.avi,p53_backhand_s2.avi,p53,53,expert,1,backhand,2,backhand,VIDEO_RGB,1,,e81fedf8b5beb2823e6dc90aa79911c177f0656b,3028342
VIDEO_RGB/backhand/p53_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p53_backhand_s3.avi,p53_backhand_s3.avi,p53,53,expert,1,backhand,3,backhand,VIDEO_RGB,1,,c9bf31734477faae1c8c5f728e2ed492e94220cd,2755840
VIDEO_RGB/backhand/p54_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p54_backhand_s1.avi,p54_backhand_s1.avi,p54,54,expert,1,backhand,1,backhand,VIDEO_RGB,1,,66cc884b4ac95ab62ad2dfa8d13a4a648827f9c7,3177792
VIDEO_RGB/backhand/p54_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p54_backhand_s2.avi,p54_backhand_s2.avi,p54,54,expert,1,backhand,2,backhand,VIDEO_RGB,1,,1beebf9a279135501fdfdc3b718b9251e24e5524,3307446
VIDEO_RGB/backhand/p54_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p54_backhand_s3.avi,p54_backhand_s3.avi,p54,54,expert,1,backhand,3,backhand,VIDEO_RGB,1,,61ba1172621bbf080b382e3d42e9e98822e3e6e3,3685766
VIDEO_RGB/backhand/p55_backhand_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p55_backhand_s1.avi,p55_backhand_s1.avi,p55,55,expert,1,backhand,1,backhand,VIDEO_RGB,1,,c69103d40e769ca6b49908d77dec1f835850166c,1245794
VIDEO_RGB/backhand/p55_backhand_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p55_backhand_s2.avi,p55_backhand_s2.avi,p55,55,expert,1,backhand,2,backhand,VIDEO_RGB,1,,a67c23409faa040595e0f696eef3c94ae0a4f818,1668232
VIDEO_RGB/backhand/p55_backhand_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/backhand/p55_backhand_s3.avi,p55_backhand_s3.avi,p55,55,expert,1,backhand,3,backhand,VIDEO_RGB,1,,c802b2c583f41c4c65d2136234d7773c123c7423,2223612
VIDEO_RGB/forehand_flat/p1_foreflat_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/forehand_flat/p1_foreflat_s1.avi,p1_foreflat_s1.avi,p1,1,beginner,0,foreflat,1,forehand_flat,VIDEO_RGB,1,,40baa5da43392b197d0b926e83e6519b3da504f9,1790978
VIDEO_RGB/forehand_flat/p1_foreflat_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/forehand_flat/p1_foreflat_s2.avi,p1_foreflat_s2.avi,p1,1,beginner,0,foreflat,2,forehand_flat,VIDEO_RGB,1,,7655e4a6a3f11f2a448bdb3f1e35ea179a89eaf8,1866234
VIDEO_RGB/forehand_flat/p1_foreflat_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/forehand_flat/p1_foreflat_s3.avi,p1_foreflat_s3.avi,p1,1,beginner,0,foreflat,3,forehand_flat,VIDEO_RGB,1,,b448ed1d61f275016f8e4bfe31f3af4aff36dae0,1994908
VIDEO_RGB/forehand_flat/p2_foreflat_s1.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/forehand_flat/p2_foreflat_s1.avi,p2_foreflat_s1.avi,p2,2,beginner,0,foreflat,1,forehand_flat,VIDEO_RGB,1,,14cd4bbb2cc2a6364c32e476c165127c2dafab85,2026678
VIDEO_RGB/forehand_flat/p2_foreflat_s2.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/forehand_flat/p2_foreflat_s2.avi,p2_foreflat_s2.avi,p2,2,beginner,0,foreflat,2,forehand_flat,VIDEO_RGB,1,,462c60c7cb32f4e21d874c2592e0042ac45f076e,2010890
VIDEO_RGB/forehand_flat/p2_foreflat_s3.avi,https://raw.githubusercontent.com/THETIS-dataset/dataset/main/VIDEO_RGB/forehand_flat/p2_foreflat_s3.avi,p2_foreflat_s3.avi,p2,2,beginner,0,foreflat,3,forehand_flat,VIDEO_RGB,1,,f54a56a9a85157ebf9f4777d76924f1baafa1761,1817096
