action_folder,video_name,frame_count,mean_conf,zero_ratio,status
kick_service,p25_serkick_s2.avi,69,0.9287421703338623,0.0,ok
kick_service,p25_serkick_s3.avi,68,0.9277132749557495,0.0,ok
kick_service,p26_serkick_s1.avi,89,0.9329201579093933,0.0,ok
kick_service,p26_serkick_s2.avi,99,0.9431747198104858,0.0,ok
kick_service,p26_serkick_s3.avi,95,0.935821533203125,0.0,ok
kick_service,p27_serkick_s1.avi,61,0.9502038955688477,0.0,ok
kick_service,p27_serkick_s2.avi,64,0.9258484840393066,0.0,ok
kick_service,p27_serkick_s3.avi,73,0.9366713762283325,0.0,ok
kick_service,p28_serkick_s1.avi,67,0.9449548721313477,0.0,ok
kick_service,p28_serkick_s2.avi,80,0.9461271166801453,0.0,ok
kick_service,p28_serkick_s3.avi,85,0.9368677735328674,0.0,ok
kick_service,p29_serkick_s1.avi,67,0.9169610142707825,0.0,ok
kick_service,p29_serkick_s2.avi,74,0.9278320670127869,0.0,ok
kick_service,p29_serkick_s3.avi,71,0.9071557521820068,0.0,ok
kick_service,p2_serkick_s1.avi,86,0.9246283173561096,0.0,ok
kick_service,p2_serkick_s2.avi,69,0.9286665916442871,0.0,ok
kick_service,p2_serkick_s3.avi,69,0.9163617491722107,0.0,ok
kick_service,p30_serkick_s1.avi,83,0.939437747001648,0.0,ok
kick_service,p30_serkick_s2.avi,88,0.9280411601066589,0.0,ok
kick_service,p30_serkick_s3.avi,83,0.9352734088897705,0.0,ok
kick_service,p31_serkick_s1.avi,78,0.9500573873519897,0.0,ok
kick_service,p31_serkick_s2.avi,88,0.946800708770752,0.0,ok
kick_service,p31_serkick_s3.avi,79,0.9399619698524475,0.0,ok
kick_service,p32_serkick_s1.avi,109,0.8915178179740906,0.0,ok
kick_service,p32_serkick_s2.avi,90,0.8893557786941528,0.0,ok
kick_service,p32_serkick_s3.avi,91,0.8896881937980652,0.0,ok
kick_service,p33_serkick_s1.avi,70,0.8893421292304993,0.0,ok
kick_service,p33_serkick_s2.avi,69,0.8945951461791992,0.0,ok
kick_service,p33_serkick_s3.avi,78,0.8888957500457764,0.0,ok
kick_service,p34_serkick_s1.avi,77,0.9083732962608337,0.0,ok
kick_service,p34_serkick_s2.avi,77,0.8967182636260986,0.0,ok
kick_service,p34_serkick_s3.avi,79,0.8831647038459778,0.0,ok
kick_service,p35_serkick_s1.avi,67,0.9123614430427551,0.0,ok
kick_service,p35_serkick_s2.avi,81,0.9149153828620911,0.0,ok
kick_service,p35_serkick_s3.avi,75,0.8970507979393005,0.0,ok
kick_service,p36_serkick_s1.avi,61,0.9078778624534607,0.0,ok
kick_service,p36_serkick_s2.avi,48,0.8946236371994019,0.0,ok
kick_service,p36_serkick_s3.avi,68,0.8904328346252441,0.0,ok
kick_service,p37_serkick_s1.avi,75,0.9618368744850159,0.0,ok
kick_service,p37_serkick_s2.avi,79,0.9610375761985779,0.0,ok
kick_service,p37_serkick_s3.avi,82,0.9614300727844238,0.0,ok
kick_service,p38_serkick_s1.avi,88,0.9112544059753418,0.0,ok
kick_service,p38_serkick_s2.avi,89,0.9233980774879456,0.0,ok
kick_service,p38_serkick_s3.avi,104,0.9273470640182495,0.0,ok
kick_service,p39_serkick_s1.avi,89,0.9203125238418579,0.0,ok
kick_service,p39_serkick_s2.avi,111,0.9071745872497559,0.0,ok
kick_service,p39_serkick_s3.avi,121,0.9098519682884216,0.0,ok
kick_service,p3_serkick_s1.avi,87,0.9300178289413452,0.0,ok
kick_service,p3_serkick_s2.avi,100,0.9310709834098816,0.0,ok
kick_service,p3_serkick_s3.avi,98,0.9307509660720825,0.0,ok
kick_service,p40_serkick_s1.avi,71,0.8924290537834167,0.0,ok
kick_service,p40_serkick_s2.avi,78,0.8811426162719727,0.0,ok
kick_service,p40_serkick_s3.avi,71,0.8694909811019897,0.0,ok
kick_service,p41_serkick_s1.avi,65,0.8832402229309082,0.0,ok
kick_service,p41_serkick_s2.avi,64,0.8961852788925171,0.0,ok
kick_service,p41_serkick_s3.avi,66,0.890559732913971,0.0,ok
kick_service,p42_serkick_s1.avi,96,0.9263163805007935,0.0,ok
kick_service,p42_serkick_s2.avi,89,0.9190436005592346,0.0,ok
kick_service,p42_serkick_s3.avi,95,0.9263296127319336,0.0,ok
kick_service,p43_serkick_s1.avi,92,0.8906847238540649,0.0,ok
kick_service,p43_serkick_s2.avi,92,0.8910678625106812,0.0,ok
kick_service,p43_serkick_s3.avi,94,0.8452642560005188,0.0,ok
kick_service,p44_serkick_s1.avi,71,0.9178157448768616,0.0,ok
kick_service,p44_serkick_s2.avi,74,0.8883232474327087,0.0,ok
kick_service,p44_serkick_s3.avi,81,0.891715943813324,0.0,ok
kick_service,p45_serkick_s1.avi,79,0.8816832304000854,0.0,ok
kick_service,p45_serkick_s2.avi,71,0.8794170022010803,0.0,ok
kick_service,p45_serkick_s3.avi,71,0.8993622660636902,0.0,ok
kick_service,p46_serkick_s1.avi,92,0.9005663990974426,0.0,ok
kick_service,p46_serkick_s2.avi,73,0.8986860513687134,0.0,ok
kick_service,p46_serkick_s3.avi,88,0.883830189704895,0.0,ok
kick_service,p47_serkick_s1.avi,78,0.9140797853469849,0.0,ok
kick_service,p47_serkick_s2.avi,99,0.8420456647872925,0.0,ok
kick_service,p47_serkick_s3.avi,78,0.8930599689483643,0.0,ok
kick_service,p48_serkick_s1.avi,60,0.9190881848335266,0.0,ok
kick_service,p48_serkick_s2.avi,73,0.9229043126106262,0.0,ok
kick_service,p48_serkick_s3.avi,75,0.9191086292266846,0.0,ok
kick_service,p49_serkick_s1.avi,90,0.9275931715965271,0.0,ok
kick_service,p49_serkick_s2.avi,71,0.9167914390563965,0.0,ok
kick_service,p49_serkick_s3.avi,82,0.9186095595359802,0.0,ok
kick_service,p4_serkick_s1.avi,102,0.934057891368866,0.0,ok
kick_service,p4_serkick_s2.avi,112,0.9223830103874207,0.0,ok
kick_service,p4_serkick_s3.avi,119,0.9251407980918884,0.0,ok
kick_service,p50_serkick_s1.avi,87,0.9390341639518738,0.0,ok
kick_service,p50_serkick_s2.avi,100,0.9325534701347351,0.0,ok
kick_service,p50_serkick_s3.avi,106,0.9361457824707031,0.0,ok
kick_service,p51_serkick_s1.avi,122,0.8865918517112732,0.0,ok
kick_service,p51_serkick_s2.avi,111,0.8945726752281189,0.0,ok
kick_service,p51_serkick_s3.avi,102,0.8871389031410217,0.0,ok
kick_service,p52_serkick_s1.avi,83,0.9326962828636169,0.0,ok
kick_service,p52_serkick_s2.avi,85,0.9283621311187744,0.0,ok
kick_service,p52_serkick_s3.avi,82,0.9050554037094116,0.0,ok
kick_service,p53_serkick_s1.avi,79,0.9145485758781433,0.0,ok
kick_service,p53_serkick_s2.avi,67,0.9238446354866028,0.0,ok
kick_service,p53_serkick_s3.avi,77,0.9336186647415161,0.0,ok
kick_service,p54_serkick_s1.avi,66,0.8961583971977234,0.0,ok
kick_service,p54_serkick_s2.avi,60,0.9018064141273499,0.0,ok
kick_service,p54_serkick_s3.avi,61,0.8895934224128723,0.0,ok
kick_service,p55_serkick_s1.avi,85,0.9343094229698181,0.0,ok
kick_service,p55_serkick_s2.avi,81,0.9247819781303406,0.0,ok
kick_service,p55_serkick_s3.avi,81,0.9035068154335022,0.0,ok
kick_service,p5_serkick_s1.avi,87,0.9306488633155823,0.0,ok
kick_service,p5_serkick_s2.avi,84,0.9333394169807434,0.0,ok
kick_service,p5_serkick_s3.avi,75,0.9396647810935974,0.0,ok
kick_service,p6_serkick_s1.avi,75,0.9166200160980225,0.0,ok
kick_service,p6_serkick_s2.avi,84,0.9256969690322876,0.0,ok
kick_service,p6_serkick_s3.avi,69,0.9312828183174133,0.0,ok
kick_service,p7_serkick_s1.avi,59,0.9270535707473755,0.0,ok
kick_service,p7_serkick_s2.avi,75,0.938111424446106,0.0,ok
kick_service,p7_serkick_s3.avi,84,0.9407709240913391,0.0,ok
kick_service,p8_serkick_s1.avi,69,0.9566233158111572,0.0,ok
kick_service,p8_serkick_s2.avi,74,0.9605247974395752,0.0,ok
kick_service,p8_serkick_s3.avi,79,0.95868980884552,0.0,ok
kick_service,p9_serkick_s1.avi,89,0.9078031182289124,0.0,ok
kick_service,p9_serkick_s2.avi,78,0.9111112952232361,0.0,ok
kick_service,p9_serkick_s3.avi,82,0.903762698173523,0.0,ok
smash,p10_smash_s1.avi,68,0.9310328960418701,0.0,ok
smash,p10_smash_s2.avi,67,0.941352128982544,0.0,ok
smash,p10_smash_s3.avi,75,0.9426920413970947,0.0,ok
smash,p11_smash_s1.avi,64,0.9580553770065308,0.0,ok
smash,p11_smash_s2.avi,58,0.9590909481048584,0.0,ok
smash,p11_smash_s3.avi,52,0.9526104927062988,0.0,ok
smash,p12_smash_s1.avi,66,0.9427482485771179,0.0,ok
smash,p12_smash_s2.avi,65,0.9429024457931519,0.0,ok
smash,p12_smash_s3.avi,67,0.9362167119979858,0.0,ok
smash,p13_smash_s1.avi,81,0.9129724502563477,0.0,ok
smash,p13_smash_s2.avi,68,0.9076399803161621,0.0,ok
smash,p13_smash_s3.avi,83,0.9119972586631775,0.0,ok
smash,p14_smash_s1.avi,53,0.9550430178642273,0.0,ok
smash,p14_smash_s2.avi,48,0.9609428644180298,0.0,ok
smash,p14_smash_s3.avi,52,0.9658302068710327,0.0,ok
smash,p15_smash_s1.avi,52,0.9057265520095825,0.0,ok
smash,p15_smash_s2.avi,69,0.923380970954895,0.0,ok
smash,p15_smash_s3.avi,63,0.9217730760574341,0.0,ok
smash,p16_smash_s1.avi,85,0.8924704790115356,0.0,ok
smash,p16_smash_s2.avi,84,0.9049802422523499,0.0,ok
smash,p16_smash_s3.avi,87,0.8716576099395752,0.0,ok
smash,p17_smash_s1.avi,49,0.9605439305305481,0.0,ok
smash,p17_smash_s2.avi,39,0.9558108448982239,0.0,ok
smash,p17_smash_s3.avi,46,0.9528210759162903,0.0,ok
smash,p18_smash_s1.avi,52,0.9380836486816406,0.0,ok
smash,p18_smash_s2.avi,58,0.9475435614585876,0.0,ok
smash,p18_smash_s3.avi,58,0.9365177154541016,0.0,ok
smash,p19_smash_s1.avi,75,0.9474831223487854,0.0,ok
smash,p19_smash_s2.avi,82,0.9463403820991516,0.0,ok
smash,p19_smash_s3.avi,82,0.9454087615013123,0.0,ok
smash,p1_smash_s1.avi,59,0.9563465118408203,0.0,ok
smash,p1_smash_s2.avi,67,0.9537940621376038,0.0,ok
smash,p1_smash_s3.avi,57,0.9529326558113098,0.0,ok
smash,p20_smash_s1.avi,89,0.9505653381347656,0.0,ok
smash,p20_smash_s2.avi,84,0.9563988447189331,0.0,ok
smash,p20_smash_s3.avi,75,0.9497727155685425,0.0,ok
smash,p21_smash_s1.avi,68,0.9326843619346619,0.0,ok
smash,p21_smash_s2.avi,52,0.945132315158844,0.0,ok
smash,p21_smash_s3.avi,61,0.9425158500671387,0.0,ok
smash,p22_smash_s1.avi,58,0.9073043465614319,0.0,ok
smash,p22_smash_s2.avi,70,0.8980414271354675,0.0,ok
smash,p22_smash_s3.avi,70,0.8936288356781006,0.0,ok
smash,p23_smash_s1.avi,71,0.9195878505706787,0.0,ok
smash,p23_smash_s2.avi,70,0.9231094717979431,0.0,ok
smash,p23_smash_s3.avi,78,0.9305431246757507,0.0,ok
smash,p24_smash_s1.avi,78,0.9297230243682861,0.0,ok
smash,p24_smash_s2.avi,100,0.9398970007896423,0.0,ok
smash,p24_smash_s3.avi,80,0.9337478876113892,0.0,ok
smash,p25_smash_s1.avi,71,0.9217954874038696,0.0,ok
smash,p25_smash_s2.avi,71,0.8970078229904175,0.0,ok
smash,p25_smash_s3.avi,80,0.8405874967575073,0.0,ok
smash,p26_smash_s1.avi,76,0.9330242276191711,0.0,ok
smash,p26_smash_s2.avi,83,0.9279170632362366,0.0,ok
smash,p26_smash_s3.avi,72,0.9340822100639343,0.0,ok
smash,p27_smash_s1.avi,52,0.9284532070159912,0.0,ok
smash,p27_smash_s2.avi,57,0.9199926257133484,0.0,ok
smash,p27_smash_s3.avi,62,0.9212297797203064,0.0,ok
smash,p28_smash_s1.avi,56,0.9550845623016357,0.0,ok
smash,p28_smash_s2.avi,68,0.9583985209465027,0.0,ok
smash,p28_smash_s3.avi,74,0.9149851202964783,0.0,ok
smash,p29_smash_s1.avi,68,0.9330393671989441,0.0,ok
smash,p29_smash_s2.avi,72,0.9493638873100281,0.0,ok
smash,p29_smash_s3.avi,58,0.9445830583572388,0.0,ok
smash,p2_smash_s1.avi,78,0.9456228017807007,0.0,ok
smash,p2_smash_s2.avi,71,0.9443578124046326,0.0,ok
smash,p2_smash_s3.avi,65,0.9400191903114319,0.0,ok
smash,p30_smash_s1.avi,71,0.9458349943161011,0.0,ok
smash,p30_smash_s2.avi,62,0.9368919730186462,0.0,ok
smash,p30_smash_s3.avi,76,0.9404088854789734,0.0,ok
smash,p31_smash_s1.avi,67,0.8998851180076599,0.0,ok
smash,p31_smash_s2.avi,72,0.9388597011566162,0.0,ok
smash,p31_smash_s3.avi,73,0.9335048198699951,0.0,ok
smash,p32_smash_s1.avi,87,0.9055339097976685,0.0,ok
smash,p32_smash_s2.avi,65,0.8873535990715027,0.0,ok
smash,p32_smash_s3.avi,83,0.8888038992881775,0.0,ok
smash,p33_smash_s1.avi,53,0.9242642521858215,0.0,ok
smash,p33_smash_s2.avi,49,0.9265658855438232,0.0,ok
smash,p33_smash_s3.avi,44,0.9117074012756348,0.0,ok
smash,p34_smash_s1.avi,65,0.9326900839805603,0.0,ok
smash,p34_smash_s2.avi,58,0.9093091487884521,0.0,ok
smash,p34_smash_s3.avi,64,0.932711124420166,0.0,ok
smash,p35_smash_s1.avi,84,0.9205546975135803,0.0,ok
smash,p35_smash_s2.avi,59,0.9330693483352661,0.0,ok
smash,p35_smash_s3.avi,67,0.9312647581100464,0.0,ok
smash,p36_smash_s1.avi,57,0.9183931350708008,0.0,ok
smash,p36_smash_s2.avi,53,0.9064443111419678,0.0,ok
smash,p36_smash_s3.avi,66,0.8976711630821228,0.0,ok
smash,p37_smash_s1.avi,76,0.9328022003173828,0.0,ok
smash,p37_smash_s2.avi,78,0.9314191341400146,0.0,ok
smash,p37_smash_s3.avi,79,0.895923912525177,0.0,ok
smash,p38_smash_s1.avi,90,0.9322506785392761,0.0,ok
smash,p38_smash_s2.avi,77,0.9364473223686218,0.0,ok
smash,p38_smash_s3.avi,68,0.9144748449325562,0.0,ok
smash,p39_smash_s1.avi,87,0.9133508801460266,0.0,ok
smash,p39_smash_s2.avi,82,0.902622401714325,0.0,ok
smash,p39_smash_s3.avi,100,0.9232020974159241,0.0,ok
smash,p3_smash_s1.avi,67,0.9424226880073547,0.0,ok
smash,p3_smash_s2.avi,76,0.9433374404907227,0.0,ok
smash,p3_smash_s3.avi,66,0.9488756060600281,0.0,ok
smash,p40_smash_s1.avi,73,0.8996782898902893,0.0,ok
smash,p40_smash_s2.avi,77,0.8989753723144531,0.0,ok
smash,p40_smash_s3.avi,75,0.8949605822563171,0.0,ok
smash,p41_smash_s1.avi,65,0.9083712697029114,0.0,ok
smash,p41_smash_s2.avi,69,0.9054994583129883,0.0,ok
smash,p41_smash_s3.avi,66,0.9097194671630859,0.0,ok
smash,p42_smash_s1.avi,71,0.9332117438316345,0.0,ok
smash,p42_smash_s2.avi,61,0.9279661178588867,0.0,ok
smash,p42_smash_s3.avi,65,0.9144713878631592,0.0,ok
smash,p43_smash_s1.avi,75,0.8875394463539124,0.0,ok
smash,p43_smash_s2.avi,74,0.8755802512168884,0.0,ok
smash,p43_smash_s3.avi,78,0.8417224884033203,0.0,ok
smash,p44_smash_s1.avi,74,0.907234251499176,0.0,ok
smash,p44_smash_s2.avi,59,0.8922985792160034,0.0,ok
smash,p44_smash_s3.avi,85,0.9013382792472839,0.0,ok
smash,p45_smash_s1.avi,47,0.8633835911750793,0.0,ok
smash,p45_smash_s2.avi,59,0.8803008794784546,0.0,ok
smash,p45_smash_s3.avi,73,0.9007380604743958,0.0,ok
smash,p46_smash_s1.avi,79,0.9031686782836914,0.0,ok
smash,p46_smash_s2.avi,78,0.9109008312225342,0.0,ok
smash,p46_smash_s3.avi,75,0.9091245532035828,0.0,ok
smash,p47_smash_s1.avi,57,0.9209825992584229,0.0,ok
smash,p47_smash_s2.avi,61,0.9228176474571228,0.0,ok
smash,p47_smash_s3.avi,72,0.9161445498466492,0.0,ok
smash,p48_smash_s1.avi,68,0.9132447838783264,0.0,ok
smash,p48_smash_s2.avi,53,0.9118643403053284,0.0,ok
smash,p48_smash_s3.avi,56,0.922736406326294,0.0,ok
smash,p49_smash_s1.avi,74,0.9290624260902405,0.0,ok
smash,p49_smash_s2.avi,71,0.9331173896789551,0.0,ok
smash,p49_smash_s3.avi,89,0.9415114521980286,0.0,ok
smash,p4_smash_s1.avi,91,0.941415548324585,0.0,ok
smash,p4_smash_s2.avi,101,0.9398905038833618,0.0,ok
smash,p4_smash_s3.avi,100,0.941596269607544,0.0,ok
smash,p50_smash_s1.avi,82,0.9250919222831726,0.0,ok
smash,p50_smash_s2.avi,78,0.9249101877212524,0.0,ok
smash,p50_smash_s3.avi,92,0.9182076454162598,0.0,ok
smash,p51_smash_s1.avi,118,0.9001834392547607,0.0,ok
smash,p51_smash_s2.avi,96,0.8947231769561768,0.0,ok
smash,p51_smash_s3.avi,101,0.8878410458564758,0.0,ok
smash,p52_smash_s1.avi,67,0.9313956499099731,0.0,ok
smash,p52_smash_s2.avi,67,0.9400498867034912,0.0,ok
smash,p52_smash_s3.avi,69,0.9320768713951111,0.0,ok
smash,p53_smash_s1.avi,63,0.941964864730835,0.0,ok
smash,p53_smash_s2.avi,68,0.943821907043457,0.0,ok
smash,p53_smash_s3.avi,64,0.9293741583824158,0.0,ok
smash,p54_smash_s1.avi,75,0.9149398803710938,0.0,ok
smash,p54_smash_s2.avi,63,0.9056137800216675,0.0,ok
smash,p54_smash_s3.avi,63,0.908452033996582,0.0,ok
smash,p55_smash_s1.avi,74,0.848070502281189,0.0,ok
smash,p55_smash_s2.avi,73,0.9072853922843933,0.0,ok
smash,p55_smash_s3.avi,60,0.9001132249832153,0.0,ok
smash,p5_smash_s1.avi,68,0.9415307641029358,0.0,ok
smash,p5_smash_s2.avi,70,0.9550705552101135,0.0,ok
smash,p5_smash_s3.avi,69,0.9410030841827393,0.0,ok
smash,p6_smash_s1.avi,88,0.9381930828094482,0.0,ok
smash,p6_smash_s2.avi,88,0.9117106199264526,0.0,ok
smash,p6_smash_s3.avi,80,0.9168450832366943,0.0,ok
smash,p7_smash_s1.avi,59,0.9475876688957214,0.0,ok
smash,p7_smash_s2.avi,62,0.950287938117981,0.0,ok
smash,p7_smash_s3.avi,65,0.9482070803642273,0.0,ok
smash,p8_smash_s1.avi,75,0.9608796834945679,0.0,ok
smash,p8_smash_s2.avi,68,0.9606347680091858,0.0,ok
smash,p8_smash_s3.avi,66,0.9488775730133057,0.0,ok
smash,p9_smash_s1.avi,80,0.892049252986908,0.0,ok
smash,p9_smash_s2.avi,86,0.8880923986434937,0.0,ok
smash,p9_smash_s3.avi,86,0.8875365257263184,0.0,ok
